symbol,ts_utc,liq_long_usd,liq_short_usd
ADA,2023-11-23 00:00:00+00,79102.53117,131955.23534
ADA,2023-11-24 00:00:00+00,159731.25848,148781.90258
ADA,2023-11-25 00:00:00+00,15937.9471,63417.63055
ADA,2023-11-26 00:00:00+00,342641.67924,65809.4196
ADA,2023-11-27 00:00:00+00,716247.54689,39247.29945
ADA,2023-11-28 00:00:00+00,227973.40521,226559.41889
ADA,2023-11-29 00:00:00+00,268519.31503,83782.42659
ADA,2023-11-30 00:00:00+00,245647.47169,12355.325
ADA,2023-12-01 00:00:00+00,19694.97844,127470.32888
ADA,2023-12-02 00:00:00+00,49978.82792,287042.96519
ADA,2023-12-03 00:00:00+00,156072.33574,239182.33308
ADA,2023-12-04 00:00:00+00,743813.1029,951099.95367
ADA,2023-12-05 00:00:00+00,160885.45337,451722.95342
ADA,2023-12-06 00:00:00+00,470465.12199,1055088.70018
ADA,2023-12-07 00:00:00+00,560800.90236,660039.03806
ADA,2023-12-08 00:00:00+00,1129760.67725,5409619.44111
ADA,2023-12-09 00:00:00+00,3852421.62559,4975073.85652
ADA,2023-12-10 00:00:00+00,1336484.80719,1421836.05014
ADA,2023-12-11 00:00:00+00,3591015.67798,958888.2864
ADA,2023-12-12 00:00:00+00,1613783.40543,1506633.43579
ADA,2023-12-13 00:00:00+00,1844421.00685,3841109.93801
ADA,2023-12-14 00:00:00+00,1702871.5054,1269063.47574
ADA,2023-12-15 00:00:00+00,1812290.2065,353445.36856
ADA,2023-12-16 00:00:00+00,957542.94211,756153.04654
ADA,2023-12-17 00:00:00+00,1316398.58938,429129.8663
ADA,2023-12-18 00:00:00+00,1885141.79302,1266371.99566
ADA,2023-12-19 00:00:00+00,1229106.43342,395733.28037
ADA,2023-12-20 00:00:00+00,762381.00698,696918.65848
ADA,2023-12-21 00:00:00+00,324854.65898,2038457.58531
ADA,2023-12-22 00:00:00+00,1059424.18606,323879.52222
ADA,2023-12-23 00:00:00+00,433183.53132,139632.3174
ADA,2023-12-24 00:00:00+00,791592.28684,244054.79505
ADA,2023-12-25 00:00:00+00,302790.96307,277802.49384
ADA,2023-12-26 00:00:00+00,2359745.95156,257485.38198
ADA,2023-12-27 00:00:00+00,316701.68114,834925.08455
ADA,2023-12-28 00:00:00+00,1781864.13619,981697.01733
ADA,2023-12-29 00:00:00+00,1510336.789,126166.46105
ADA,2023-12-30 00:00:00+00,323024.30851,45266.72014
ADA,2023-12-31 00:00:00+00,633387.34786,77586.49798
BNB,2023-01-01 00:00:00+00,45325.50188,5046.41467
BNB,2023-01-02 00:00:00+00,147875.85544,271357.4359
BNB,2023-01-03 00:00:00+00,22519.2647,66064.10227
BNB,2023-01-04 00:00:00+00,65870.45175,1655997.26696
BNB,2023-01-05 00:00:00+00,22302.11148,19029.58385
BNB,2023-01-06 00:00:00+00,38437.58446,299391.43636
BNB,2023-01-07 00:00:00+00,3001.6513,224752.93336
BNB,2023-01-08 00:00:00+00,38736.03128,1476484.64867
BNB,2023-01-09 00:00:00+00,493254.76318,1919164.23468
BNB,2023-01-10 00:00:00+00,30751.55602,253900.6233
BNB,2023-01-11 00:00:00+00,74353.25365,1169679.60305
BNB,2023-01-12 00:00:00+00,178263.18548,1162553.66437
BNB,2023-01-13 00:00:00+00,51375.42722,1630549.08591
BNB,2023-01-14 00:00:00+00,585444.73321,3993119.86441
BNB,2023-01-15 00:00:00+00,241869.67088,174491.97893
BNB,2023-01-16 00:00:00+00,341759.62389,358489.62143
BNB,2023-01-17 00:00:00+00,92766.90986,147354.7608
BNB,2023-01-18 00:00:00+00,1372125.30066,693966.88959
BNB,2023-01-19 00:00:00+00,40686.09259,172251.82364
BNB,2023-01-20 00:00:00+00,218015.69154,930541.2072
BNB,2023-01-21 00:00:00+00,511364.08941,356882.54834
BNB,2023-01-22 00:00:00+00,522611.97907,333046.98987
BNB,2023-01-23 00:00:00+00,87780.88444,169333.00368
BNB,2023-01-24 00:00:00+00,1086397.72813,719618.29074
BNB,2023-01-25 00:00:00+00,973698.19087,857608.95946
BNB,2023-01-26 00:00:00+00,215217.88171,216520.78037
BNB,2023-01-27 00:00:00+00,186401.62396,318926.97688
BNB,2023-01-28 00:00:00+00,98376.88107,158158.56864
BNB,2023-01-29 00:00:00+00,89506.56672,615696.00683
BNB,2023-01-30 00:00:00+00,836898.48021,79998.9788
BNB,2023-01-31 00:00:00+00,121387.26391,254551.13901
BNB,2023-02-01 00:00:00+00,133528.66998,689254.94467
BNB,2023-02-02 00:00:00+00,547170.56257,1712182.98082
BNB,2023-02-03 00:00:00+00,237037.28935,500310.78914
BNB,2023-02-04 00:00:00+00,27720.71331,60236.27373
BNB,2023-02-05 00:00:00+00,355477.31612,174709.33172
BNB,2023-02-06 00:00:00+00,302736.34766,138200.55516
BNB,2023-02-07 00:00:00+00,57178.36745,243122.3579
BNB,2023-02-08 00:00:00+00,387866.11537,167793.35003
BNB,2023-02-09 00:00:00+00,2471447.18833,90553.88748
BNB,2023-02-10 00:00:00+00,139158.78551,67621.11141
BNB,2023-02-11 00:00:00+00,10452.83464,91403.92014
BNB,2023-02-12 00:00:00+00,245788.11866,442311.25078
BNB,2023-02-13 00:00:00+00,1957764.7601,805954.7959
BNB,2023-02-14 00:00:00+00,222559.07264,545587.35197
BNB,2023-02-15 00:00:00+00,66485.9782,1916507.97248
BNB,2023-02-16 00:00:00+00,1173635.11066,1157446.52696
BNB,2023-02-17 00:00:00+00,157671.85426,386908.73968
BNB,2023-02-18 00:00:00+00,32646.05562,68842.99523
BNB,2023-02-19 00:00:00+00,290577.04292,88476.1492
BNB,2023-02-20 00:00:00+00,367826.07912,148020.85781
BNB,2023-02-21 00:00:00+00,336912.51763,59570.73037
BNB,2023-02-22 00:00:00+00,603867.82945,123740.29602
BNB,2023-02-23 00:00:00+00,226459.11013,131950.71329
BNB,2023-02-24 00:00:00+00,650861.85927,120519.80035
BNB,2023-02-25 00:00:00+00,297338.69067,32954.83008
BNB,2023-02-26 00:00:00+00,6675.6632,331827.00874
BNB,2023-02-27 00:00:00+00,355923.15145,46091.16477
BNB,2023-02-28 00:00:00+00,119318.65273,25603.36007
BNB,2023-03-01 00:00:00+00,34418.80213,81681.39662
BNB,2023-03-02 00:00:00+00,393593.07276,31043.9962
BNB,2023-03-03 00:00:00+00,912217.02641,15283.39126
BNB,2023-03-04 00:00:00+00,211019.62454,32046.56834
BNB,2023-03-05 00:00:00+00,98576.01127,41673.04688
BNB,2023-03-06 00:00:00+00,442257.84592,57948.73095
BNB,2023-03-07 00:00:00+00,181970.15384,121480.97883
BNB,2023-03-08 00:00:00+00,437983.50013,324341.69253
BNB,2023-03-09 00:00:00+00,1900387.74128,134945.69225
BNB,2023-03-10 00:00:00+00,1036630.78685,470424.10085
BNB,2023-03-11 00:00:00+00,516245.3526,325322.81756
BNB,2023-03-12 00:00:00+00,89965.38421,751667.37821
BNB,2023-03-13 00:00:00+00,297735.15136,1201801.59049
BNB,2023-03-14 00:00:00+00,530860.60072,769386.58438
BNB,2023-03-15 00:00:00+00,917757.03931,131820.42661
BNB,2023-03-16 00:00:00+00,527226.66121,1024678.72521
BNB,2023-03-17 00:00:00+00,214566.94726,1393646.08474
BNB,2023-03-18 00:00:00+00,762547.03015,1113181.27744
BNB,2023-03-19 00:00:00+00,128089.20658,368694.47552
BNB,2023-03-20 00:00:00+00,319222.6862,160591.48974
BNB,2023-03-21 00:00:00+00,242872.96839,320990.63577
BNB,2023-03-22 00:00:00+00,1122334.58702,275779.70238
BNB,2023-03-23 00:00:00+00,82125.19812,237875.80134
BNB,2023-03-24 00:00:00+00,397986.83085,69696.76663
BNB,2023-03-25 00:00:00+00,139290.98149,42055.72476
BNB,2023-03-26 00:00:00+00,6618.24126,97564.16781
BNB,2023-03-27 00:00:00+00,961183.80293,187783.8459
BNB,2023-03-28 00:00:00+00,93849.54497,652106.71549
BNB,2023-03-29 00:00:00+00,114471.77345,270911.52536
BNB,2023-03-30 00:00:00+00,246396.65997,153051.38279
BNB,2023-03-31 00:00:00+00,57508.92224,151236.12394
BNB,2023-04-01 00:00:00+00,194931.26576,87851.36102
BNB,2023-04-02 00:00:00+00,207722.5347,2973.83514
BNB,2023-04-03 00:00:00+00,905224.3392,326888.39163
BNB,2023-04-04 00:00:00+00,81025.65363,124408.83116
BNB,2023-04-05 00:00:00+00,211632.05283,231068.73766
BNB,2023-04-06 00:00:00+00,88611.58668,27441.3127
BNB,2023-04-07 00:00:00+00,28500.03892,9251.15639
BNB,2023-04-08 00:00:00+00,22608.4125,5985.268
BNB,2023-04-09 00:00:00+00,45510.22189,100851.27237
BNB,2023-04-10 00:00:00+00,5608.91709,423552.76727
BNB,2023-04-11 00:00:00+00,241316.86187,1716810.87181
BNB,2023-04-12 00:00:00+00,361821.58455,149276.87931
BNB,2023-04-13 00:00:00+00,33873.8197,107708.64496
BNB,2023-04-14 00:00:00+00,342309.75754,1047036.4493
BNB,2023-04-15 00:00:00+00,66271.5049,195776.52193
BNB,2023-04-16 00:00:00+00,87852.40574,935237.3613
BNB,2023-04-17 00:00:00+00,374197.28924,129834.86613
BNB,2023-04-18 00:00:00+00,123276.60502,87367.40687
BNB,2023-04-19 00:00:00+00,1788670.08344,35860.61654
BNB,2023-04-20 00:00:00+00,535472.67583,37620.84993
BNB,2023-04-21 00:00:00+00,586523.94926,207704.7457
BNB,2023-04-22 00:00:00+00,9119.1401,368700.28293
BNB,2023-04-23 00:00:00+00,81364.2607,54180.90978
BNB,2023-04-24 00:00:00+00,139237.56889,224388.23699
BNB,2023-04-25 00:00:00+00,29946.196,674374.64365
BNB,2023-04-26 00:00:00+00,1166266.26688,731897.12603
BNB,2023-04-27 00:00:00+00,80216.57897,230208.56256
BNB,2023-04-28 00:00:00+00,439498.90301,289577.05728
BNB,2023-04-29 00:00:00+00,101825.59615,82954.45742
BNB,2023-04-30 00:00:00+00,130391.24787,1283587.12982
BNB,2023-05-01 00:00:00+00,666577.78963,157736.04983
BNB,2023-05-02 00:00:00+00,233717.55325,39994.4417
BNB,2023-05-03 00:00:00+00,101457.46326,131124.39539
BNB,2023-05-04 00:00:00+00,23392.2043,19111.23626
BNB,2023-05-05 00:00:00+00,60445.36748,162783.16293
BNB,2023-05-06 00:00:00+00,326141.49883,43210.25719
BNB,2023-05-07 00:00:00+00,47259.6763,8377.0397
BNB,2023-05-08 00:00:00+00,1014135.82966,33213.26914
BNB,2023-05-09 00:00:00+00,44905.36748,29469.33188
BNB,2023-05-10 00:00:00+00,303234.71515,118792.0598
BNB,2023-05-11 00:00:00+00,379517.06682,8572.93398
BNB,2023-05-12 00:00:00+00,363780.49516,52186.90201
BNB,2023-05-13 00:00:00+00,6401.2602,44856.74728
BNB,2023-05-14 00:00:00+00,27330.95207,104122.26924
BNB,2023-05-15 00:00:00+00,25016.55685,64947.716
BNB,2023-05-16 00:00:00+00,102145.01705,27285.69703
BNB,2023-05-17 00:00:00+00,203609.04328,169969.77816
BNB,2023-05-18 00:00:00+00,194973.70822,13549.8299
BNB,2023-05-19 00:00:00+00,9660.78911,8266.3059
BNB,2023-05-20 00:00:00+00,57498.47818,68119.65983
BNB,2023-05-21 00:00:00+00,92889.42575,5070.9007
BNB,2023-05-22 00:00:00+00,82260.61294,79379.81672
BNB,2023-05-23 00:00:00+00,54574.15598,91576.90511
BNB,2023-05-24 00:00:00+00,320975.59794,32801.48941
BNB,2023-05-25 00:00:00+00,110368.51752,35401.3998
BNB,2023-05-26 00:00:00+00,55344.60668,99571.73792
BNB,2023-05-27 00:00:00+00,15218.09385,16517.96418
BNB,2023-05-28 00:00:00+00,74019.14586,432347.33828
BNB,2023-05-29 00:00:00+00,46574.83329,75821.03205
BNB,2023-05-30 00:00:00+00,12717.08527,23816.26508
BNB,2023-05-31 00:00:00+00,505894.79274,8621.53874
BNB,2023-06-01 00:00:00+00,127164.78852,4602.27764
BNB,2023-06-02 00:00:00+00,72151.46768,21921.30052
BNB,2023-06-03 00:00:00+00,24589.16672,187.6515
BNB,2023-06-04 00:00:00+00,53299.99841,5220.5369
BNB,2023-06-05 00:00:00+00,5356352.6787,574767.4895
BNB,2023-06-06 00:00:00+00,337326.16012,738429.37554
BNB,2023-06-07 00:00:00+00,1881925.16675,653897.50858
BNB,2023-06-08 00:00:00+00,252747.85776,437524.36112
BNB,2023-06-09 00:00:00+00,543787.13448,343360.26569
BNB,2023-06-10 00:00:00+00,7436894.25361,2145863.04823
BNB,2023-06-11 00:00:00+00,311691.08688,144297.31455
BNB,2023-06-12 00:00:00+00,1745084.6088,1981406.56482
BNB,2023-06-13 00:00:00+00,813363.53373,1533839.11835
BNB,2023-06-14 00:00:00+00,1456241.8762,1395141.54964
BNB,2023-06-15 00:00:00+00,707717.23211,527507.97792
BNB,2023-06-16 00:00:00+00,384570.2417,951130.64656
BNB,2023-06-17 00:00:00+00,186618.16024,778094.20619
BNB,2023-06-18 00:00:00+00,255507.64972,125769.08289
BNB,2023-06-19 00:00:00+00,380357.89174,138152.59897
BNB,2023-06-20 00:00:00+00,175697.51642,1032775.15048
BNB,2023-06-21 00:00:00+00,500774.91898,1440417.07961
BNB,2023-06-22 00:00:00+00,1002599.78297,1219273.57218
BNB,2023-06-23 00:00:00+00,410305.93635,299154.38641
BNB,2023-06-24 00:00:00+00,922207.83643,199970.37012
BNB,2023-06-25 00:00:00+00,151259.97211,111418.16663
BNB,2023-06-26 00:00:00+00,739491.1487,116660.06669
BNB,2023-06-27 00:00:00+00,95886.19484,103781.00469
BNB,2023-06-28 00:00:00+00,1699490.49143,102144.63261
BNB,2023-06-29 00:00:00+00,57606.62582,220032.73614
BNB,2023-06-30 00:00:00+00,1261680.64951,770204.16116
BNB,2023-07-01 00:00:00+00,27779.46286,728410.79216
BNB,2023-07-02 00:00:00+00,127418.45271,109329.59388
BNB,2023-07-03 00:00:00+00,345584.33154,307716.56783
BNB,2023-07-04 00:00:00+00,311475.46013,4632.1733
BNB,2023-07-05 00:00:00+00,395477.24864,39050.08945
BNB,2023-07-06 00:00:00+00,929227.35146,198112.92914
BNB,2023-07-07 00:00:00+00,163900.7576,76373.13316
BNB,2023-07-08 00:00:00+00,47769.63844,237904.70644
BNB,2023-07-09 00:00:00+00,85758.98259,117496.50258
BNB,2023-07-10 00:00:00+00,209873.69748,642702.0574
BNB,2023-07-11 00:00:00+00,16338.34836,388835.82194
BNB,2023-07-12 00:00:00+00,315943.16857,168839.26049
BNB,2023-07-13 00:00:00+00,224826.00037,1360768.51539
BNB,2023-07-14 00:00:00+00,1527869.89897,406660.93449
BNB,2023-07-15 00:00:00+00,33286.16267,70376.38306
BNB,2023-07-16 00:00:00+00,340513.67547,21962.02522
BNB,2023-07-17 00:00:00+00,384472.77928,105955.92997
BNB,2023-07-18 00:00:00+00,281146.86092,201617.46085
BNB,2023-07-19 00:00:00+00,151519.28869,130437.6252
BNB,2023-07-20 00:00:00+00,119186.50368,121671.10378
BNB,2023-07-21 00:00:00+00,20714.32373,41677.33462
BNB,2023-07-22 00:00:00+00,114838.07552,12088.11947
BNB,2023-07-23 00:00:00+00,50258.17269,49000.84054
BNB,2023-07-24 00:00:00+00,450722.61801,35801.93393
BNB,2023-07-25 00:00:00+00,34878.03724,61316.28991
BNB,2023-07-26 00:00:00+00,25257.87403,90093.01271
BNB,2023-07-27 00:00:00+00,55941.7082,136847.19279
BNB,2023-07-28 00:00:00+00,3930.74258,18672.43227
BNB,2023-07-29 00:00:00+00,501.55916,24578.5911
BNB,2023-07-30 00:00:00+00,116494.25941,17245.66625
BNB,2023-07-31 00:00:00+00,50109.76254,85143.31076
BNB,2023-08-01 00:00:00+00,278292.2173,586728.54282
BNB,2023-08-02 00:00:00+00,527629.06106,352761.6553
BNB,2023-08-03 00:00:00+00,83567.49416,113880.54508
BNB,2023-08-04 00:00:00+00,81969.35213,43911.3833
BNB,2023-08-05 00:00:00+00,256481.45319,147979.86152
BNB,2023-08-06 00:00:00+00,17047.59418,132628.92902
BNB,2023-08-07 00:00:00+00,212327.95075,7339.00258
BNB,2023-08-08 00:00:00+00,3853.49026,391561.37626
BNB,2023-08-09 00:00:00+00,42833.18127,14387.3951
BNB,2023-08-10 00:00:00+00,91798.6011,9.6992
BNB,2023-08-11 00:00:00+00,202339.98787,24736.0006
BNB,2023-08-12 00:00:00+00,13322.38103,11879.33546
BNB,2023-08-13 00:00:00+00,72688.96995,22110.4508
BNB,2023-08-14 00:00:00+00,9705.68412,11951.32214
BNB,2023-08-15 00:00:00+00,1315512.56676,26060.85784
BNB,2023-08-16 00:00:00+00,827660.83687,19412.32706
BNB,2023-08-17 00:00:00+00,3617110.92094,354913.15604
BNB,2023-08-18 00:00:00+00,343591.17951,141139.60128
BNB,2023-08-19 00:00:00+00,90482.43743,124845.14718
BNB,2023-08-20 00:00:00+00,26354.29668,8876.22865
BNB,2023-08-21 00:00:00+00,873510.74017,451143.99772
BNB,2023-08-22 00:00:00+00,997280.02882,342534.87014
BNB,2023-08-23 00:00:00+00,84473.83631,1026479.94744
BNB,2023-08-24 00:00:00+00,256925.72872,449994.84407
BNB,2023-08-25 00:00:00+00,132631.27769,119252.55773
BNB,2023-08-26 00:00:00+00,3490.2601,45571.1293
BNB,2023-08-27 00:00:00+00,9529.21318,170193.75444
BNB,2023-08-28 00:00:00+00,129667.27274,53280.50073
BNB,2023-08-29 00:00:00+00,143811.7254,1663998.47523
BNB,2023-08-30 00:00:00+00,134241.14757,10775.53112
BNB,2023-08-31 00:00:00+00,513489.37868,164506.92556
BNB,2023-09-01 00:00:00+00,396006.14674,375517.85999
BNB,2023-09-02 00:00:00+00,85350.12286,11955.49124
BNB,2023-09-03 00:00:00+00,49973.79004,9744.66583
BNB,2023-09-04 00:00:00+00,102462.07958,67447.7259
BNB,2023-09-05 00:00:00+00,41472.52447,20312.63931
BNB,2023-09-06 00:00:00+00,55704.56013,218398.29143
BNB,2023-09-07 00:00:00+00,60762.82164,78316.83584
BNB,2023-09-08 00:00:00+00,95809.3449,46623.8342
BNB,2023-09-09 00:00:00+00,660.43998,43.042
BNB,2023-09-10 00:00:00+00,312467.32246,26215.86081
BNB,2023-09-11 00:00:00+00,1044803.07291,17595.4837
BNB,2023-09-12 00:00:00+00,44082.45596,495697.40342
BNB,2023-09-13 00:00:00+00,31561.613,32237.03157
BNB,2023-09-14 00:00:00+00,12205.6317,115979.19328
BNB,2023-09-15 00:00:00+00,21454.84377,382636.43465
BNB,2023-09-16 00:00:00+00,15305.84005,84371.30936
BNB,2023-09-17 00:00:00+00,47848.44235,79208.59784
BNB,2023-09-18 00:00:00+00,74341.99419,819150.3749
BNB,2023-09-19 00:00:00+00,36078.5258,84354.7469
BNB,2023-09-20 00:00:00+00,302707.793,9022.39348
BNB,2023-09-21 00:00:00+00,204968.77811,6955.27679
BNB,2023-09-22 00:00:00+00,17394.62109,16000.00783
BNB,2023-09-23 00:00:00+00,11899.15067,5088.1168
BNB,2023-09-24 00:00:00+00,116966.37338,7686.05
BNB,2023-09-25 00:00:00+00,62810.28286,14887.31482
BNB,2023-09-26 00:00:00+00,47478.66748,130547.77978
BNB,2023-09-27 00:00:00+00,71020.08324,527764.60607
BNB,2023-09-28 00:00:00+00,8159.9144,147079.49745
BNB,2023-09-29 00:00:00+00,11695.55476,36754.5321
BNB,2023-09-30 00:00:00+00,3455.2183,59569.24238
BNB,2023-10-01 00:00:00+00,37133.1091,420383.93167
BNB,2023-10-02 00:00:00+00,446671.37441,121094.60809
BNB,2023-10-03 00:00:00+00,38957.30251,52187.8527
BNB,2023-10-04 00:00:00+00,133211.57682,45354.49479
BNB,2023-10-05 00:00:00+00,101671.94769,14765.90127
BNB,2023-10-06 00:00:00+00,37188.09927,71850.93736
BNB,2023-10-07 00:00:00+00,16695.46059,3760.0108
BNB,2023-10-08 00:00:00+00,71160.8702,47512.65377
BNB,2023-10-09 00:00:00+00,691735.70351,70737.3648
BNB,2023-10-10 00:00:00+00,92350.25506,116378.32545
BNB,2023-10-11 00:00:00+00,268151.11051,20013.2928
BNB,2023-10-12 00:00:00+00,213322.87118,38767.31249
BNB,2023-10-13 00:00:00+00,14222.54957,99018.2536
BNB,2023-10-14 00:00:00+00,3830.90674,4859.6555
BNB,2023-10-15 00:00:00+00,55607.38975,681794.04177
BNB,2023-10-16 00:00:00+00,563693.3204,437488.98123
BNB,2023-10-17 00:00:00+00,162668.58973,35978.83631
BNB,2023-10-18 00:00:00+00,53013.61406,66077.66538
BNB,2023-10-19 00:00:00+00,100877.61657,16462.25488
BNB,2023-10-20 00:00:00+00,35207.81128,215966.45825
BNB,2023-10-21 00:00:00+00,29751.58576,115685.65628
BNB,2023-10-22 00:00:00+00,52413.86194,165870.91378
BNB,2023-10-23 00:00:00+00,234249.5589,1390431.8142
BNB,2023-10-24 00:00:00+00,353896.80762,887774.47602
BNB,2023-10-25 00:00:00+00,180176.30685,96087.80378
BNB,2023-10-26 00:00:00+00,588270.60042,306715.97074
BNB,2023-10-27 00:00:00+00,253564.83087,170257.97515
BNB,2023-10-28 00:00:00+00,30893.19079,30573.6185
BNB,2023-10-29 00:00:00+00,134464.23058,173747.61777
BNB,2023-10-30 00:00:00+00,88360.2546,67134.54997
BNB,2023-10-31 00:00:00+00,151865.9623,20803.8626
BNB,2023-11-01 00:00:00+00,236037.86938,305410.42464
BNB,2023-11-02 00:00:00+00,125838.48991,182124.38397
BNB,2023-11-03 00:00:00+00,109276.0524,51157.20835
BNB,2023-11-04 00:00:00+00,94072.65863,218732.04407
BNB,2023-11-05 00:00:00+00,114643.26964,858094.4857
BNB,2023-11-06 00:00:00+00,107167.72293,1082703.15672
BNB,2023-11-07 00:00:00+00,495801.63658,133597.95408
BNB,2023-11-08 00:00:00+00,97691.04559,65679.2007
BNB,2023-11-09 00:00:00+00,1175185.05734,876822.7865
BNB,2023-11-10 00:00:00+00,244692.17166,179466.45943
BNB,2023-11-11 00:00:00+00,330846.41595,104924.58094
BNB,2023-11-12 00:00:00+00,453834.20489,40174.4154
BNB,2023-11-13 00:00:00+00,423861.658,53950.9158
BNB,2023-11-14 00:00:00+00,1443449.03981,90123.24343
BNB,2023-11-15 00:00:00+00,21684.99085,249721.88837
BNB,2023-11-16 00:00:00+00,557970.28747,224952.45181
BNB,2023-11-17 00:00:00+00,420233.49016,28102.51348
BNB,2023-11-18 00:00:00+00,138717.49418,11623.3069
BNB,2023-11-19 00:00:00+00,30616.65984,70585.80999
BNB,2023-11-20 00:00:00+00,442466.90938,535200.27805
BNB,2023-11-21 00:00:00+00,4192285.71625,1450924.97288
BNB,2023-11-22 00:00:00+00,355000.76643,995216.94741
BNB,2023-11-23 00:00:00+00,340778.64816,132008.99095
BNB,2023-11-24 00:00:00+00,158130.239,195984.26446
BNB,2023-11-25 00:00:00+00,26703.07565,25294.13488
BNB,2023-11-26 00:00:00+00,418176.55002,21743.48319
BNB,2023-11-27 00:00:00+00,738327.62602,76121.83281
BNB,2023-11-28 00:00:00+00,53802.00399,173585.05767
BNB,2023-11-29 00:00:00+00,70464.18786,11258.19838
BNB,2023-11-30 00:00:00+00,22964.29339,29370.32225
BNB,2023-12-01 00:00:00+00,68672.00311,28374.53829
BNB,2023-12-02 00:00:00+00,272674.57143,71096.70253
BNB,2023-12-03 00:00:00+00,201461.54864,150068.63197
BNB,2023-12-04 00:00:00+00,1030046.07616,498387.79094
BNB,2023-12-05 00:00:00+00,172656.04225,113022.22851
BNB,2023-12-06 00:00:00+00,322246.95065,42130.62873
BNB,2023-12-07 00:00:00+00,156800.67001,75131.72489
BNB,2023-12-08 00:00:00+00,90951.68135,283779.24264
BNB,2023-12-09 00:00:00+00,289525.73184,409033.00028
BNB,2023-12-10 00:00:00+00,101115.26207,27949.15798
BNB,2023-12-11 00:00:00+00,2037274.8033,519841.35664
BNB,2023-12-12 00:00:00+00,273700.85481,847843.87456
BNB,2023-12-13 00:00:00+00,589966.97012,190106.1099
BNB,2023-12-14 00:00:00+00,100559.46011,87717.35861
BNB,2023-12-15 00:00:00+00,348541.25952,11177.56881
BNB,2023-12-16 00:00:00+00,135403.94679,48875.3511
BNB,2023-12-17 00:00:00+00,473449.36141,20014.2334
BNB,2023-12-18 00:00:00+00,792086.07534,112917.70411
BNB,2023-12-19 00:00:00+00,82747.02262,164865.47483
BNB,2023-12-20 00:00:00+00,373877.23489,680170.84868
BNB,2023-12-21 00:00:00+00,145464.66612,778956.34683
BNB,2023-12-22 00:00:00+00,238380.30334,331642.20165
BNB,2023-12-23 00:00:00+00,80778.44964,126504.45982
BNB,2023-12-24 00:00:00+00,267030.84007,82445.63432
BNB,2023-12-25 00:00:00+00,57683.89422,47524.66567
BNB,2023-12-26 00:00:00+00,904922.36962,1762792.11798
BNB,2023-12-27 00:00:00+00,435469.86328,2526783.44574
BNB,2023-12-28 00:00:00+00,907785.5833,1719104.37096
BNB,2023-12-29 00:00:00+00,1243859.02081,190255.24544
BNB,2023-12-30 00:00:00+00,214096.56807,115235.20732
BNB,2023-12-31 00:00:00+00,642964.70615,313626.87514
BTC,2023-01-01 00:00:00+00,43412.23488,369106.6113
BTC,2023-01-02 00:00:00+00,1442684.39842,8259174.4877
BTC,2023-01-03 00:00:00+00,1467960.0617,635366.75974
BTC,2023-01-04 00:00:00+00,1996910.49524,8213580.65029
BTC,2023-01-05 00:00:00+00,299762.89437,477529.78499
BTC,2023-01-06 00:00:00+00,2412835.85023,6166384.22957
BTC,2023-01-07 00:00:00+00,55801.46513,111711.16435
BTC,2023-01-08 00:00:00+00,846582.60463,9590509.36597
BTC,2023-01-09 00:00:00+00,2706716.14025,13113583.20754
BTC,2023-01-10 00:00:00+00,515116.4999,8681232.7442
BTC,2023-01-11 00:00:00+00,2184761.56833,30405547.70768
BTC,2023-01-12 00:00:00+00,14003903.95733,52229430.50195
BTC,2023-01-13 00:00:00+00,8041395.32458,49228894.40047
BTC,2023-01-14 00:00:00+00,27785823.09271,97443078.57426
BTC,2023-01-15 00:00:00+00,7217751.59413,5598884.32052
BTC,2023-01-16 00:00:00+00,14740684.80116,20323629.33544
BTC,2023-01-17 00:00:00+00,11984450.72417,12318900.61446
BTC,2023-01-18 00:00:00+00,31659293.49673,20397510.37209
BTC,2023-01-19 00:00:00+00,2279418.2414,7555516.93491
BTC,2023-01-20 00:00:00+00,5699512.46073,54320530.65516
BTC,2023-01-21 00:00:00+00,15658128.3222,26528533.61424
BTC,2023-01-22 00:00:00+00,11815673.99131,7505415.69433
BTC,2023-01-23 00:00:00+00,10906503.46263,12589575.83237
BTC,2023-01-24 00:00:00+00,24398929.64233,4872896.9805
BTC,2023-01-25 00:00:00+00,20858869.36131,34855939.40441
BTC,2023-01-26 00:00:00+00,7566423.91884,4433371.10812
BTC,2023-01-27 00:00:00+00,13883935.14937,16184872.3565
BTC,2023-01-28 00:00:00+00,4168158.62538,640270.78962
BTC,2023-01-29 00:00:00+00,3386199.49073,22398777.42569
BTC,2023-01-30 00:00:00+00,27113690.67293,4132878.64022
BTC,2023-01-31 00:00:00+00,3675018.02395,6455826.59086
BTC,2023-02-01 00:00:00+00,4693347.93868,9927971.53273
BTC,2023-02-02 00:00:00+00,13189008.9601,14338030.588
BTC,2023-02-03 00:00:00+00,8498192.31614,3195570.84623
BTC,2023-02-04 00:00:00+00,1851149.8709,1689716.74679
BTC,2023-02-05 00:00:00+00,11305195.34161,1822291.3288
BTC,2023-02-06 00:00:00+00,9285032.94277,7408471.99694
BTC,2023-02-07 00:00:00+00,4200273.47033,9254092.55468
BTC,2023-02-08 00:00:00+00,10362994.50403,5682772.07229
BTC,2023-02-09 00:00:00+00,36215369.04931,4413618.68855
BTC,2023-02-10 00:00:00+00,7451595.88669,4086750.78562
BTC,2023-02-11 00:00:00+00,187267.55235,2591116.52923
